EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
821,3.4339872044851463,0.0,Travel Rarely,855,Sales,2.0794415416798357,4,Marketing,4,Female,73,3,1.0986122886681098,Sales Executive,1,Divorced,8.472195825485501,12761,2.0794415416798357,Y,No,2.70805020110221,3,2,1.0986122886681098,2.1972245773362196,3,3,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098
822,3.5263605246161616,0.0,Travel Frequently,1146,Sales,3.258096538021482,3,Medical,2,Female,82,3,1.0986122886681098,Sales Executive,3,Married,8.420682291035394,4905,0.6931471805599453,Y,No,2.5649493574615367,3,1,0.6931471805599453,2.3978952727983707,3,2,2.3978952727983707,2.0794415416798357,0.0,0.6931471805599453
823,3.5263605246161616,0.0,Travel Rarely,147,Human Resources,1.0986122886681098,3,Human Resources,2,Male,99,3,0.6931471805599453,Human Resources,3,Married,8.188966863648876,8429,0.6931471805599453,Y,No,2.6390573296152584,3,4,0.6931471805599453,1.791759469228055,2,3,1.791759469228055,1.6094379124341003,0.6931471805599453,1.6094379124341003
824,3.7612001156935624,0.0,Travel Frequently,748,Research Development,2.302585092994046,2,Medical,1,Female,74,3,0.6931471805599453,Laboratory Technician,4,Single,8.20903626577507,16458,0.6931471805599453,Y,No,2.6390573296152584,3,3,0.0,2.5649493574615367,3,3,2.5649493574615367,2.302585092994046,1.791759469228055,2.1972245773362196
825,3.784189633918261,0.0,Travel Rarely,531,Sales,1.6094379124341003,4,Marketing,4,Female,56,2,1.3862943611198906,Sales Executive,4,Single,9.23327534325868,20364,1.3862943611198906,Y,No,2.70805020110221,3,4,0.0,3.1780538303479458,3,4,3.091042453358316,2.0794415416798357,2.772588722239781,2.8903717578961645
826,3.6888794541139363,0.0,Travel Rarely,466,Research Development,0.6931471805599453,1,Life Sciences,4,Female,65,2,1.6094379124341003,Manufacturing Director,4,Married,9.452737380212278,7060,0.6931471805599453,Y,No,2.833213344056216,3,3,0.6931471805599453,3.091042453358316,3,3,3.091042453358316,1.9459101490553132,2.4849066497880004,2.1972245773362196
827,3.6888794541139363,0.0,Travel Rarely,1431,Research Development,0.6931471805599453,4,Medical,3,Female,96,3,0.6931471805599453,Laboratory Technician,3,Divorced,7.711101251840158,15417,2.0794415416798357,Y,No,2.70805020110221,3,3,1.3862943611198906,2.0794415416798357,1,3,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098
828,3.58351893845611,0.0,Non Travel,1212,Sales,2.1972245773362196,2,Marketing,3,Female,78,2,1.3862943611198906,Sales Executive,4,Married,9.247443459927686,13755,1.6094379124341003,Y,Yes,2.4849066497880004,3,2,0.6931471805599453,2.833213344056216,6,2,2.6390573296152584,1.0986122886681098,1.6094379124341003,2.5649493574615367
830,3.295836866004329,1.0,Travel Rarely,1449,Research Development,2.833213344056216,4,Medical,1,Male,45,3,0.6931471805599453,Laboratory Technician,2,Divorced,7.772331575169614,14180,1.0986122886681098,Y,Yes,2.6390573296152584,3,4,0.6931471805599453,1.791759469228055,2,3,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098
832,3.9512437185814275,0.0,Travel Rarely,1178,Sales,2.70805020110221,2,Life Sciences,3,Female,87,3,1.0986122886681098,Sales Executive,4,Married,8.504513138258863,14862,1.6094379124341003,Y,No,2.4849066497880004,3,3,0.6931471805599453,2.9444389791664403,2,2,2.0794415416798357,2.0794415416798357,0.0,2.0794415416798357
834,3.713572066704308,0.0,Travel Rarely,1202,Research Development,1.0986122886681098,1,Medical,2,Female,89,4,1.0986122886681098,Healthcare Representative,3,Divorced,8.760609847570002,13888,1.791759469228055,Y,No,3.044522437723423,4,2,1.3862943611198906,2.772588722239781,0,3,2.5649493574615367,2.4849066497880004,2.4849066497880004,2.1972245773362196
835,3.4965075614664802,0.0,Travel Rarely,604,Sales,2.1972245773362196,3,Medical,3,Male,56,4,1.0986122886681098,Sales Executive,4,Married,8.733916174927524,11693,0.6931471805599453,Y,No,2.772588722239781,3,3,1.0986122886681098,2.3978952727983707,4,4,2.3978952727983707,2.0794415416798357,0.0,2.1972245773362196
836,3.367295829986474,0.0,Travel Rarely,995,Research Development,2.302585092994046,3,Medical,3,Female,77,3,0.6931471805599453,Research Scientist,3,Divorced,7.774015077250727,9834,1.791759469228055,Y,No,2.9444389791664403,3,2,0.6931471805599453,1.9459101490553132,2,3,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098
839,3.713572066704308,0.0,Travel Rarely,1398,Sales,1.0986122886681098,4,Life Sciences,3,Female,79,3,1.791759469228055,Manager,3,Married,9.800457652216584,13022,0.0,Y,No,2.70805020110221,3,4,0.0,3.091042453358316,2,3,3.044522437723423,2.772588722239781,0.6931471805599453,2.5649493574615367
840,3.828641396489095,0.0,Travel Frequently,1249,Research Development,2.0794415416798357,3,Life Sciences,1,Male,97,3,1.3862943611198906,Laboratory Technician,1,Divorced,8.558527054909215,20308,0.6931471805599453,Y,No,2.9444389791664403,3,1,0.6931471805599453,3.2188758248682006,2,3,3.2188758248682006,2.302585092994046,2.302585092994046,2.4849066497880004
841,3.8066624897703196,0.0,Travel Rarely,1315,Research Development,1.3862943611198906,4,Other,4,Male,35,3,1.791759469228055,Manager,4,Married,9.878887435667895,9358,1.6094379124341003,Y,Yes,2.5649493574615367,3,1,0.6931471805599453,3.295836866004329,2,4,1.0986122886681098,1.0986122886681098,0.0,0.6931471805599453
842,3.9318256327243257,0.0,Travel Rarely,1322,Research Development,3.367295829986474,3,Life Sciences,4,Female,43,3,1.6094379124341003,Research Director,1,Married,9.733944008101389,22422,1.6094379124341003,Y,Yes,2.4849066497880004,3,2,0.0,3.258096538021482,2,3,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098
843,3.828641396489095,0.0,Non Travel,248,Research Development,3.1780538303479458,2,Life Sciences,4,Male,42,3,1.0986122886681098,Laboratory Technician,1,Married,8.198089248956116,14039,0.6931471805599453,Y,Yes,2.772588722239781,3,3,0.6931471805599453,2.302585092994046,2,3,2.302585092994046,2.1972245773362196,0.0,2.1972245773362196
844,3.58351893845611,0.0,Travel Frequently,853,Sales,2.9444389791664403,5,Life Sciences,2,Male,71,3,1.3862943611198906,Sales Executive,1,Married,9.112727543109182,11031,0.6931471805599453,Y,No,3.1354942159291497,4,4,0.6931471805599453,2.302585092994046,3,2,2.302585092994046,2.1972245773362196,0.6931471805599453,2.1972245773362196
845,3.8918202981106265,0.0,Travel Rarely,855,Research Development,1.6094379124341003,3,Life Sciences,4,Male,54,3,1.3862943611198906,Manufacturing Director,4,Single,8.97449144816442,18706,0.6931471805599453,Y,No,2.4849066497880004,3,3,0.0,2.4849066497880004,2,3,2.3978952727983707,2.302585092994046,0.0,2.1972245773362196
846,3.713572066704308,0.0,Travel Rarely,1300,Research Development,3.2188758248682006,2,Technical Degree,1,Male,62,3,1.0986122886681098,Research Scientist,4,Divorced,8.107720061910534,24447,0.6931471805599453,Y,No,2.8903717578961645,3,1,1.0986122886681098,2.302585092994046,3,3,2.302585092994046,2.1972245773362196,1.6094379124341003,2.0794415416798357
847,3.7612001156935624,0.0,Travel Rarely,544,Human Resources,1.0986122886681098,1,Technical Degree,3,Male,52,3,0.6931471805599453,Human Resources,3,Divorced,7.89989532313973,24017,0.0,Y,Yes,2.4849066497880004,3,3,0.6931471805599453,1.6094379124341003,5,3,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.0
849,3.091042453358316,0.0,Travel Rarely,996,Research Development,1.3862943611198906,2,Medical,4,Male,100,2,0.6931471805599453,Research Scientist,3,Single,8.080546965824498,10531,0.6931471805599453,Y,No,2.8903717578961645,3,1,0.0,1.3862943611198906,4,4,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.0
850,3.6635616461296463,0.0,Travel Rarely,268,Research Development,1.0986122886681098,5,Medical,4,Male,92,3,0.6931471805599453,Research Scientist,3,Married,8.025516386489008,20471,1.9459101490553132,Y,Yes,2.6390573296152584,3,2,0.6931471805599453,1.9459101490553132,0,1,0.6931471805599453,0.0,0.0,0.6931471805599453
851,3.58351893845611,0.0,Travel Rarely,1142,Research Development,3.1780538303479458,4,Medical,3,Female,30,3,0.6931471805599453,Laboratory Technician,1,Married,8.297792626380861,16002,1.3862943611198906,Y,Yes,2.772588722239781,3,3,0.6931471805599453,1.6094379124341003,3,3,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098
852,3.367295829986474,1.0,Travel Rarely,1157,Research Development,1.0986122886681098,4,Medical,1,Male,84,1,0.6931471805599453,Research Scientist,4,Married,8.150467911624004,24737,1.791759469228055,Y,Yes,2.6390573296152584,3,4,0.0,1.791759469228055,4,2,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0986122886681098
854,3.9889840465642745,0.0,Travel Rarely,1376,Sales,1.0986122886681098,2,Medical,3,Male,45,3,1.6094379124341003,Manager,3,Divorced,9.605957144029533,13938,1.9459101490553132,Y,No,2.6390573296152584,3,3,0.6931471805599453,3.1354942159291497,3,4,2.8903717578961645,2.6390573296152584,2.772588722239781,1.0986122886681098
855,3.58351893845611,0.0,Travel Frequently,200,Research Development,2.9444389791664403,2,Life Sciences,3,Male,60,3,1.3862943611198906,Manufacturing Director,4,Single,9.14452103093889,19944,1.0986122886681098,Y,No,2.4849066497880004,3,3,0.0,2.3978952727983707,2,3,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098
856,3.6109179126442243,0.0,Travel Frequently,1480,Research Development,1.3862943611198906,2,Medical,4,Male,30,3,0.6931471805599453,Laboratory Technician,2,Single,7.644440761556566,15062,1.6094379124341003,Y,No,2.5649493574615367,3,3,0.0,2.6390573296152584,3,2,2.1972245773362196,2.0794415416798357,2.0794415416798357,1.0986122886681098
857,3.6109179126442243,0.0,Travel Rarely,1223,Research Development,2.1972245773362196,3,Technical Degree,3,Female,59,3,1.3862943611198906,Healthcare Representative,3,Divorced,9.219993629004321,8202,0.6931471805599453,Y,No,2.6390573296152584,3,2,1.3862943611198906,2.8903717578961645,2,3,2.8903717578961645,2.70805020110221,2.5649493574615367,2.1972245773362196
858,4.0943445622221,0.0,Travel Rarely,715,Research Development,1.0986122886681098,3,Life Sciences,3,Female,69,2,1.6094379124341003,Manufacturing Director,4,Single,9.52711997525166,21829,1.3862943611198906,Y,Yes,2.6390573296152584,3,1,0.0,3.4339872044851463,4,3,1.791759469228055,1.3862943611198906,1.6094379124341003,1.3862943611198906
863,3.912023005428146,0.0,Travel Rarely,174,Sales,2.1972245773362196,4,Technical Degree,4,Male,56,2,1.6094379124341003,Sales Executive,2,Married,9.481969279105716,11879,1.9459101490553132,Y,No,2.8903717578961645,3,2,0.6931471805599453,3.1354942159291497,3,3,2.302585092994046,2.1972245773362196,1.0986122886681098,1.3862943611198906
864,3.6109179126442243,0.0,Travel Rarely,132,Research Development,1.9459101490553132,3,Life Sciences,2,Female,55,4,0.6931471805599453,Laboratory Technician,4,Married,8.019283792916793,22002,1.3862943611198906,Y,No,2.5649493574615367,3,2,0.0,1.791759469228055,3,3,0.6931471805599453,0.0,0.0,0.0
867,3.9889840465642745,0.0,Travel Rarely,970,Research Development,2.0794415416798357,3,Life Sciences,3,Male,59,4,1.6094379124341003,Research Director,3,Married,9.603395460007665,13514,1.3862943611198906,Y,No,2.995732273553991,3,3,0.0,3.4965075614664802,3,3,1.791759469228055,0.6931471805599453,0.6931471805599453,1.3862943611198906
868,3.9889840465642745,0.0,Travel Rarely,868,Sales,2.1972245773362196,3,Marketing,1,Male,73,3,1.6094379124341003,Sales Executive,4,Married,9.378985497953893,22789,1.791759469228055,Y,No,2.70805020110221,3,3,0.6931471805599453,3.367295829986474,3,3,1.0986122886681098,0.0,1.0986122886681098,1.0986122886681098
872,3.4657359027997265,1.0,Travel Frequently,1445,Research Development,0.6931471805599453,5,Life Sciences,3,Female,100,4,1.3862943611198906,Manufacturing Director,2,Single,8.915566545710645,8931,0.6931471805599453,Y,No,2.4849066497880004,3,1,0.0,2.3978952727983707,2,3,2.3978952727983707,2.1972245773362196,1.6094379124341003,2.0794415416798357
874,3.4011973816621555,0.0,Travel Rarely,1389,Research Development,3.091042453358316,4,Life Sciences,2,Female,51,4,1.3862943611198906,Manufacturing Director,1,Divorced,9.208438564686587,10195,0.6931471805599453,Y,No,2.4849066497880004,3,3,0.6931471805599453,2.3978952727983707,1,3,2.3978952727983707,2.302585092994046,2.1972245773362196,2.1972245773362196
876,3.295836866004329,1.0,Travel Frequently,342,Research Development,1.0986122886681098,3,Life Sciences,1,Male,57,3,0.6931471805599453,Research Scientist,1,Married,7.622174594817622,15346,1.9459101490553132,Y,Yes,2.70805020110221,3,2,0.6931471805599453,1.9459101490553132,2,3,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098
877,3.044522437723423,1.0,Travel Rarely,500,Sales,1.0986122886681098,3,Medical,3,Female,49,2,0.6931471805599453,Sales Representative,3,Single,7.623153068476902,22052,0.6931471805599453,Y,No,2.6390573296152584,3,4,0.0,1.0986122886681098,3,2,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098
878,3.4657359027997265,0.0,Travel Rarely,828,Sales,1.0986122886681098,1,Life Sciences,2,Male,77,3,1.0986122886681098,Sales Executive,4,Single,8.792245847467877,8346,1.6094379124341003,Y,Yes,2.6390573296152584,3,3,0.0,2.3978952727983707,2,4,1.9459101490553132,1.791759469228055,0.0,1.791759469228055
879,3.5263605246161616,0.0,Travel Rarely,1075,Human Resources,1.3862943611198906,2,Human Resources,4,Male,57,3,0.6931471805599453,Human Resources,2,Divorced,7.731053144007127,22650,1.3862943611198906,Y,Yes,2.4849066497880004,3,3,0.6931471805599453,2.0794415416798357,4,4,1.6094379124341003,1.3862943611198906,0.0,1.3862943611198906
880,3.258096538021482,0.0,Travel Rarely,949,Research Development,0.6931471805599453,3,Technical Degree,1,Male,81,3,0.6931471805599453,Laboratory Technician,4,Married,8.080237416216702,4910,1.6094379124341003,Y,No,2.4849066497880004,3,2,0.6931471805599453,2.0794415416798357,2,2,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098
881,3.5553480614894135,0.0,Travel Rarely,1442,Research Development,2.302585092994046,3,Medical,4,Female,46,2,1.3862943611198906,Healthcare Representative,2,Single,9.06207235530708,17654,0.6931471805599453,Y,No,2.70805020110221,3,2,0.0,2.302585092994046,3,4,2.1972245773362196,2.0794415416798357,2.0794415416798357,2.0794415416798357
883,3.5263605246161616,0.0,Travel Frequently,515,Research Development,0.6931471805599453,2,Life Sciences,1,Female,98,3,1.3862943611198906,Research Director,4,Single,9.507403306233716,15146,0.6931471805599453,Y,Yes,2.5649493574615367,3,3,0.0,2.772588722239781,1,3,2.772588722239781,2.70805020110221,2.1972245773362196,2.5649493574615367
884,3.828641396489095,0.0,Travel Rarely,1448,Research Development,3.4011973816621555,3,Technical Degree,2,Male,55,3,1.3862943611198906,Manufacturing Director,4,Married,9.14644164612595,14720,1.6094379124341003,Y,Yes,2.9444389791664403,3,4,1.0986122886681098,2.3978952727983707,4,4,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.0986122886681098
885,3.713572066704308,0.0,Travel Frequently,902,Research Development,3.295836866004329,2,Medical,3,Female,92,2,1.0986122886681098,Research Scientist,4,Married,8.394573477868327,21203,1.3862943611198906,Y,Yes,2.6390573296152584,3,4,0.6931471805599453,2.833213344056216,3,1,0.6931471805599453,0.6931471805599453,0.0,0.0
887,3.1354942159291497,0.0,Travel Rarely,253,Research Development,2.4849066497880004,3,Medical,1,Female,43,3,0.6931471805599453,Research Scientist,2,Married,7.716460800176355,24440,0.6931471805599453,Y,No,2.6390573296152584,3,4,0.6931471805599453,1.0986122886681098,1,3,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098
888,3.6635616461296463,1.0,Travel Rarely,1180,Research Development,3.4011973816621555,1,Medical,2,Male,70,3,1.0986122886681098,Healthcare Representative,1,Married,8.80597465931132,11354,2.0794415416798357,Y,Yes,2.995732273553991,3,2,0.0,2.8903717578961645,2,3,0.6931471805599453,0.0,0.0,0.0
890,3.784189633918261,0.0,Travel Rarely,782,Research Development,1.9459101490553132,4,Other,2,Male,50,2,1.6094379124341003,Research Director,4,Divorced,9.718843300372528,2671,1.6094379124341003,Y,Yes,2.70805020110221,3,3,0.6931471805599453,3.091042453358316,3,2,0.6931471805599453,0.0,0.0,0.0
892,3.8918202981106265,0.0,Travel Rarely,530,Sales,3.4011973816621555,1,Medical,1,Female,91,3,1.3862943611198906,Manager,3,Married,9.433883843311719,23978,1.3862943611198906,Y,No,3.091042453358316,4,2,0.6931471805599453,2.772588722239781,3,1,0.0,0.0,0.0,0.0
893,2.9444389791664403,0.0,Non Travel,287,Research Development,1.791759469228055,2,Life Sciences,2,Male,73,3,0.6931471805599453,Research Scientist,4,Single,6.9584483932976555,13493,0.6931471805599453,Y,No,2.772588722239781,3,4,0.0,0.0,2,3,0.0,0.0,0.0,0.0
895,3.58351893845611,0.0,Travel Rarely,1296,Research Development,1.791759469228055,4,Technical Degree,3,Male,62,3,1.3862943611198906,Manufacturing Director,2,Single,8.999125391527247,18264,0.0,Y,No,2.6390573296152584,3,4,0.0,2.8903717578961645,5,3,2.833213344056216,1.9459101490553132,0.0,2.6390573296152584
896,3.367295829986474,0.0,Travel Frequently,193,Research Development,1.0986122886681098,3,Life Sciences,4,Male,52,2,0.6931471805599453,Laboratory Technician,4,Married,8.260492856573185,14222,0.6931471805599453,Y,Yes,2.5649493574615367,3,2,0.6931471805599453,1.0986122886681098,2,3,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098
899,3.8918202981106265,0.0,Travel Rarely,1236,Research Development,0.6931471805599453,4,Life Sciences,4,Female,40,2,1.6094379124341003,Manager,1,Married,9.642317574624458,17997,2.0794415416798357,Y,No,2.4849066497880004,3,1,0.6931471805599453,3.091042453358316,3,1,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098
901,3.713572066704308,0.0,Travel Rarely,989,Research Development,1.6094379124341003,1,Medical,4,Female,46,3,1.791759469228055,Manager,3,Married,9.85398213263229,6499,0.6931471805599453,Y,No,2.70805020110221,3,2,0.6931471805599453,3.091042453358316,2,3,3.044522437723423,2.1972245773362196,2.302585092994046,2.302585092994046
905,3.258096538021482,0.0,Travel Rarely,141,Sales,1.3862943611198906,1,Other,3,Male,98,3,1.0986122886681098,Sales Executive,1,Married,8.341648618901306,14363,0.6931471805599453,Y,Yes,2.9444389791664403,3,4,0.0,1.791759469228055,3,3,1.791759469228055,1.3862943611198906,0.0,1.3862943611198906
906,3.4011973816621555,1.0,Travel Rarely,806,Research Development,2.0794415416798357,3,Technical Degree,2,Female,39,3,0.6931471805599453,Laboratory Technician,3,Divorced,8.113726085970747,17285,1.3862943611198906,Y,Yes,2.6390573296152584,3,1,1.0986122886681098,2.3978952727983707,2,3,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.0794415416798357
907,4.02535169073515,0.0,Travel Frequently,1091,Research Development,1.0986122886681098,1,Life Sciences,4,Male,65,3,1.3862943611198906,Manufacturing Director,2,Married,9.303557453687317,15813,1.3862943611198906,Y,No,2.9444389791664403,3,2,0.6931471805599453,3.1780538303479458,4,3,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098
909,3.4657359027997265,0.0,Travel Rarely,1274,Research Development,2.302585092994046,1,Life Sciences,3,Male,33,3,1.3862943611198906,Manufacturing Director,2,Divorced,9.273221270015384,14394,0.6931471805599453,Y,No,3.258096538021482,4,4,0.6931471805599453,2.6390573296152584,6,4,2.6390573296152584,2.1972245773362196,0.0,2.1972245773362196
912,3.6109179126442243,0.0,Travel Rarely,216,Research Development,1.9459101490553132,2,Medical,2,Male,84,3,1.0986122886681098,Manufacturing Director,2,Divorced,8.505525386548555,2819,1.9459101490553132,Y,No,3.044522437723423,4,4,1.0986122886681098,2.0794415416798357,0,3,1.3862943611198906,1.0986122886681098,0.0,0.6931471805599453
914,3.6635616461296463,0.0,Travel Rarely,1009,Sales,1.0986122886681098,2,Life Sciences,2,Female,31,3,1.0986122886681098,Sales Executive,1,Divorced,8.83840674707681,19461,1.3862943611198906,Y,No,2.772588722239781,3,4,0.6931471805599453,2.4849066497880004,3,3,2.0794415416798357,2.0794415416798357,0.6931471805599453,2.0794415416798357
915,4.04305126783455,0.0,Travel Rarely,713,Research Development,2.1972245773362196,3,Life Sciences,3,Female,67,3,0.6931471805599453,Research Scientist,1,Divorced,8.356554845453426,13939,1.6094379124341003,Y,Yes,2.9444389791664403,3,3,0.6931471805599453,2.995732273553991,3,3,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098
916,4.0943445622221,0.0,Travel Frequently,1225,Sales,0.6931471805599453,1,Life Sciences,1,Female,57,2,1.0986122886681098,Sales Executive,3,Single,8.607764889600624,24668,2.0794415416798357,Y,No,2.4849066497880004,3,4,0.0,3.044522437723423,2,2,1.6094379124341003,1.3862943611198906,0.6931471805599453,1.3862943611198906
918,3.332204510175204,0.0,Travel Rarely,1220,Research Development,1.791759469228055,3,Life Sciences,3,Female,85,3,0.6931471805599453,Research Scientist,2,Single,7.8156105320351905,20938,0.6931471805599453,Y,Yes,2.5649493574615367,3,2,0.0,1.6094379124341003,2,2,1.6094379124341003,1.3862943611198906,0.6931471805599453,1.0986122886681098
919,3.58351893845611,0.0,Travel Rarely,882,Sales,1.3862943611198906,4,Life Sciences,4,Male,92,3,1.3862943611198906,Sales Executive,4,Divorced,8.964951211714654,6812,1.9459101490553132,Y,No,2.6390573296152584,3,2,0.6931471805599453,2.5649493574615367,2,3,2.3978952727983707,2.302585092994046,0.0,2.1972245773362196
922,3.5553480614894135,0.0,Travel Rarely,546,Research Development,2.3978952727983707,3,Life Sciences,2,Male,83,3,0.6931471805599453,Laboratory Technician,2,Divorced,7.605392364814935,6896,0.6931471805599453,Y,No,2.70805020110221,3,2,1.0986122886681098,0.6931471805599453,3,3,0.6931471805599453,0.0,0.6931471805599453,0.0
924,3.7612001156935624,0.0,Travel Rarely,916,Research Development,2.8903717578961645,2,Life Sciences,4,Female,82,4,1.0986122886681098,Research Scientist,1,Single,8.786609455061125,23016,1.3862943611198906,Y,Yes,2.6390573296152584,3,3,0.0,2.3978952727983707,1,3,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098
926,3.5553480614894135,0.0,Travel Rarely,1031,Research Development,1.9459101490553132,4,Life Sciences,3,Female,45,2,1.0986122886681098,Research Scientist,2,Divorced,8.41316512099219,15000,1.9459101490553132,Y,No,2.772588722239781,3,3,0.6931471805599453,2.5649493574615367,3,3,0.6931471805599453,0.0,0.0,0.0
927,3.7376696182833684,0.0,Travel Rarely,645,Sales,0.6931471805599453,3,Marketing,2,Male,49,4,1.3862943611198906,Sales Executive,1,Married,9.035153304082828,19566,0.6931471805599453,Y,No,2.833213344056216,3,3,0.6931471805599453,2.3978952727983707,2,3,2.3978952727983707,2.0794415416798357,0.0,2.0794415416798357
928,3.295836866004329,1.0,Travel Frequently,426,Human Resources,2.8903717578961645,4,Life Sciences,2,Female,58,3,0.6931471805599453,Human Resources,3,Divorced,7.91644286012226,22808,0.0,Y,Yes,2.4849066497880004,3,2,0.6931471805599453,2.1972245773362196,2,2,2.0794415416798357,2.0794415416798357,0.6931471805599453,0.0
931,3.4657359027997265,1.0,Travel Frequently,874,Research Development,2.772588722239781,3,Medical,3,Male,72,3,0.6931471805599453,Laboratory Technician,3,Married,7.8674885686991285,6233,0.6931471805599453,Y,No,2.5649493574615367,3,3,0.6931471805599453,1.0986122886681098,5,2,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098
932,2.995732273553991,1.0,Travel Rarely,489,Human Resources,1.0986122886681098,2,Technical Degree,1,Male,52,2,0.6931471805599453,Human Resources,4,Single,7.84971375760487,18437,0.6931471805599453,Y,No,2.5649493574615367,3,3,0.0,0.6931471805599453,3,4,0.6931471805599453,0.0,0.0,0.0
933,3.4965075614664802,0.0,Travel Rarely,638,Research Development,2.1972245773362196,2,Medical,3,Female,91,4,1.0986122886681098,Research Scientist,3,Married,8.551787836180736,22162,1.791759469228055,Y,No,2.5649493574615367,3,3,0.6931471805599453,2.302585092994046,3,2,1.791759469228055,1.3862943611198906,0.6931471805599453,1.3862943611198906
934,3.9318256327243257,0.0,Non Travel,145,Sales,0.6931471805599453,3,Life Sciences,4,Female,95,3,1.0986122886681098,Sales Executive,3,Married,8.7558950816463,24920,0.0,Y,No,2.5649493574615367,3,1,0.6931471805599453,2.995732273553991,3,3,2.9444389791664403,2.0794415416798357,0.0,2.6390573296152584
935,3.6109179126442243,0.0,Non Travel,217,Research Development,2.9444389791664403,4,Life Sciences,1,Male,78,3,1.0986122886681098,Manufacturing Director,4,Single,8.959311617172437,23238,1.0986122886681098,Y,No,3.044522437723423,4,1,0.0,2.9444389791664403,0,3,2.4849066497880004,2.302585092994046,0.0,2.302585092994046
936,3.8066624897703196,0.0,Travel Rarely,1099,Sales,1.791759469228055,3,Marketing,2,Male,88,3,1.791759469228055,Manager,2,Married,9.809945808127765,8751,2.0794415416798357,Y,No,2.4849066497880004,3,3,0.6931471805599453,3.295836866004329,5,3,3.1354942159291497,2.302585092994046,1.3862943611198906,2.3978952727983707
937,3.258096538021482,0.0,Travel Rarely,810,Sales,2.1972245773362196,3,Life Sciences,4,Male,57,4,1.0986122886681098,Sales Executive,2,Married,8.48714627006394,15678,0.0,Y,No,3.1354942159291497,4,3,0.6931471805599453,1.6094379124341003,4,3,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098
938,3.5263605246161616,0.0,Travel Rarely,461,Research Development,2.6390573296152584,1,Life Sciences,2,Female,53,3,0.6931471805599453,Research Scientist,4,Single,8.146998697389993,17241,1.3862943611198906,Y,No,2.9444389791664403,3,1,0.0,1.791759469228055,4,3,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098
939,3.332204510175204,0.0,Travel Rarely,1103,Research Development,2.70805020110221,3,Life Sciences,1,Male,42,3,0.6931471805599453,Research Scientist,1,Married,7.71244383427499,14377,0.6931471805599453,Y,Yes,2.70805020110221,3,4,1.0986122886681098,2.302585092994046,3,2,2.302585092994046,2.0794415416798357,1.9459101490553132,2.1972245773362196
940,3.4011973816621555,0.0,Travel Rarely,718,Research Development,2.1972245773362196,1,Medical,2,Male,79,2,1.0986122886681098,Manufacturing Director,4,Married,8.528528701079983,17689,0.6931471805599453,Y,Yes,2.772588722239781,3,3,0.6931471805599453,2.3978952727983707,2,2,2.3978952727983707,2.0794415416798357,0.6931471805599453,1.0986122886681098
941,3.9318256327243257,0.0,Travel Rarely,328,Research Development,0.6931471805599453,3,Medical,3,Male,86,2,0.6931471805599453,Laboratory Technician,3,Married,8.213652703029998,3425,1.0986122886681098,Y,No,2.772588722239781,3,4,0.6931471805599453,1.791759469228055,2,2,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098
942,3.258096538021482,0.0,Travel Rarely,266,Research Development,0.6931471805599453,3,Medical,4,Female,40,3,0.6931471805599453,Research Scientist,2,Single,7.64826303090192,18830,0.6931471805599453,Y,No,2.9444389791664403,3,4,0.0,1.0986122886681098,3,2,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453
